Payment_ID,Claim_ID,Payment_Date,Payment_Amount,Payment_Status,Payment_Mode
PAY00003352,CLM0004662,2023-04-26,15377,Completed,Bank Transfer
PAY00003353,CLM0004663,2025-07-16,34257.95,Completed,Bank Transfer
PAY00003354,CLM0004664,2022-10-29,2018.39,Completed,Cheque
PAY00003355,CLM0004664,2022-10-29,1396.97,Completed,Bank Transfer
PAY00003356,CLM0004667,2025-06-21,31700.08,Completed,Bank Transfer
PAY00003357,CLM0004669,2025-08-26,1175.98,Completed,Bank Transfer
PAY00003358,CLM0004669,2025-08-26,2914.94,Completed,Bank Transfer
PAY00003359,CLM0004670,2022-04-20,2411.11,Completed,Bank Transfer
PAY00003360,CLM0004671,2023-10-30,6302.19,Completed,Bank Transfer
PAY00003361,CLM0004671,2023-10-30,5384.71,Completed,Online
PAY00003362,CLM0004675,2025-12-16,49953.19,Completed,Bank Transfer
PAY00003363,CLM0004678,2024-12-30,2323.78,Completed,Bank Transfer
PAY00003364,CLM0004678,2024-12-30,6231.68,Completed,Online
PAY00003365,CLM0004681,2024-06-16,33108.36,Completed,Online
PAY00003366,CLM0004681,2024-06-16,2874.47,Completed,Online
PAY00003367,CLM0004682,2025-06-23,3857.01,Completed,Online
PAY00003368,CLM0004682,2025-06-23,18191.92,Completed,Cheque
PAY00003369,CLM0004683,2022-08-16,24837.12,Completed,Bank Transfer
PAY00003370,CLM0004686,2022-07-11,38854.32,Completed,Cheque
PAY00003371,CLM0004687,2023-06-25,6388.81,Completed,Bank Transfer
PAY00003372,CLM0004688,2022-12-04,17511.78,Completed,Online
PAY00003373,CLM0004689,2025-06-05,17799.11,Completed,Online
PAY00003374,CLM0004691,2025-08-06,25758.04,Completed,Bank Transfer
PAY00003375,CLM0004691,2025-08-06,8220.33,Completed,Bank Transfer
PAY00003376,CLM0004692,2023-07-09,9133.43,Completed,Bank Transfer
PAY00003377,CLM0004694,2024-09-14,9643.28,Completed,Bank Transfer
PAY00003378,CLM0004696,2022-09-17,58971.64,Pending,Bank Transfer
PAY00003379,CLM0004698,2022-10-04,15713.96,Completed,Bank Transfer
PAY00003380,CLM0004699,2025-06-22,50581.71,Completed,Bank Transfer
PAY00003381,CLM0004702,2025-01-17,8656.36,Completed,Online
PAY00003382,CLM0004703,2022-03-28,7943.21,Completed,Bank Transfer
PAY00003383,CLM0004706,2024-04-12,19077.23,Completed,Bank Transfer
PAY00003384,CLM0004707,2023-08-29,34134.69,Completed,Bank Transfer
PAY00003385,CLM0004708,2024-11-25,25730.61,Completed,Bank Transfer
PAY00003386,CLM0004708,2024-11-25,2647.91,Completed,Bank Transfer
PAY00003387,CLM0004709,2023-03-10,6316.05,Completed,Bank Transfer
PAY00003388,CLM0004711,2022-05-15,10441.3,Completed,Bank Transfer
PAY00003389,CLM0004711,2022-05-15,21627.38,Completed,Bank Transfer
PAY00003390,CLM0004712,2024-11-22,19434.28,Completed,Cheque
PAY00003391,CLM0004714,2025-07-24,4913.84,Completed,Bank Transfer
PAY00003392,CLM0004714,2025-07-24,4592.4,Completed,Bank Transfer
PAY00003393,CLM0004715,2025-07-01,6674.48,Completed,Bank Transfer
PAY00003394,CLM0004717,2023-03-04,9277.24,Completed,Bank Transfer
PAY00003395,CLM0004720,2024-07-11,2423.39,Completed,Bank Transfer
PAY00003396,CLM0004720,2024-07-11,2426.64,Completed,Bank Transfer
PAY00003397,CLM0004724,2023-08-20,4341.7,Completed,Bank Transfer
PAY00003398,CLM0004724,2023-08-20,2756.95,Completed,Bank Transfer
PAY00003399,CLM0004725,2022-05-22,10773.95,Completed,Bank Transfer
PAY00003400,CLM0004726,2024-11-07,12006.05,Completed,Bank Transfer
PAY00003401,CLM0004732,2022-08-14,11285.65,Completed,Online
PAY00003402,CLM0004733,2022-10-08,13769.67,Completed,Online
PAY00003403,CLM0004733,2022-10-08,4040.56,Completed,Online
PAY00003404,CLM0004735,2022-11-16,7577.24,Completed,Cheque
PAY00003405,CLM0004736,2022-10-05,9430.73,Completed,Cheque
PAY00003406,CLM0004736,2022-10-05,10997.84,Completed,Bank Transfer
PAY00003407,CLM0004740,2024-04-22,99467.01,Completed,Bank Transfer
PAY00003408,CLM0004742,2024-08-31,65341.68,Completed,Bank Transfer
PAY00003409,CLM0004743,2023-10-27,47.5,Completed,Online
PAY00003410,CLM0004743,2023-10-27,8250.38,Completed,Online
PAY00003411,CLM0004744,2025-02-28,287.56,Completed,Cheque
PAY00003412,CLM0004744,2025-02-28,2321.89,Completed,Bank Transfer
PAY00003413,CLM0004745,2022-09-04,18556.28,Completed,Bank Transfer
PAY00003414,CLM0004746,2024-08-02,15479.75,Completed,Bank Transfer
PAY00003415,CLM0004747,2022-06-28,15835.64,Completed,Bank Transfer
PAY00003416,CLM0004748,2025-07-18,4668.77,Completed,Online
PAY00003417,CLM0004748,2025-07-18,786.45,Completed,Bank Transfer
PAY00003418,CLM0004750,2023-06-02,33535.95,Completed,Bank Transfer
PAY00003419,CLM0004752,2023-01-07,16941.44,Completed,Online
PAY00003420,CLM0004756,2024-04-16,2044.85,Completed,Cheque
PAY00003421,CLM0004756,2024-04-16,5517.68,Completed,Bank Transfer
PAY00003422,CLM0004758,2022-06-07,4651.55,Completed,Online
PAY00003423,CLM0004759,2023-10-27,26700.56,Completed,Bank Transfer
PAY00003424,CLM0004760,2024-08-25,5182.96,Completed,Bank Transfer
PAY00003425,CLM0004760,2024-08-25,388.27,Completed,Bank Transfer
PAY00003426,CLM0004761,2022-06-13,5919.9,Pending,Bank Transfer
PAY00003427,CLM0004763,2025-07-15,2355.31,Completed,Bank Transfer
PAY00003428,CLM0004765,2024-01-31,71746.33,Completed,Online
PAY00003429,CLM0004766,2024-05-04,25084.02,Completed,Online
PAY00003430,CLM0004766,2024-05-04,3294.48,Completed,Bank Transfer
PAY00003431,CLM0004767,2022-03-18,20094.46,Completed,Online
PAY00003432,CLM0004768,2022-05-20,15389.95,Completed,Cheque
PAY00003433,CLM0004769,2023-12-24,24141.09,Completed,Online
PAY00003434,CLM0004770,2023-08-19,25201.28,Completed,Bank Transfer
PAY00003435,CLM0004770,2023-08-19,3106.38,Completed,Bank Transfer
PAY00003436,CLM0004771,2024-03-16,14663.76,Completed,Bank Transfer
PAY00003437,CLM0004773,2023-04-12,5691.52,Completed,Bank Transfer
PAY00003438,CLM0004773,2023-04-12,14828.24,Completed,Bank Transfer
PAY00003439,CLM0004775,2023-04-08,5446.37,Completed,Online
PAY00003440,CLM0004775,2023-04-08,133.51,Completed,Bank Transfer
PAY00003441,CLM0004777,2024-04-12,4424.76,Completed,Online
PAY00003442,CLM0004778,2024-06-03,14921.41,Completed,Bank Transfer
PAY00003443,CLM0004780,2024-03-31,2712.78,Completed,Bank Transfer
PAY00003444,CLM0004780,2024-03-31,8628.94,Completed,Online
PAY00003445,CLM0004781,2024-10-31,9173.59,Completed,Bank Transfer
PAY00003446,CLM0004782,2025-05-30,72054.42,Completed,Bank Transfer
PAY00003447,CLM0004782,2025-05-30,24027.31,Completed,Online
PAY00003448,CLM0004784,2026-01-01,16799.28,Completed,Bank Transfer
PAY00003449,CLM0004784,2026-01-01,10576.36,Completed,Bank Transfer
PAY00003450,CLM0004787,2023-07-26,47928.37,Completed,Bank Transfer
PAY00003451,CLM0004788,2023-12-06,4294.46,Completed,Bank Transfer
PAY00003452,CLM0004789,2024-07-18,21553.56,Completed,Bank Transfer
PAY00003453,CLM0004790,2022-01-04,14127.83,Completed,Bank Transfer
PAY00003454,CLM0004793,2025-11-07,4689.71,Pending,Bank Transfer
PAY00003455,CLM0004793,2025-11-07,8660.59,Completed,Online
PAY00003456,CLM0004794,2024-05-13,17690.96,Pending,Bank Transfer
PAY00003457,CLM0004795,2025-04-19,7497.78,Completed,Bank Transfer
PAY00003458,CLM0004796,2023-07-26,29038.17,Completed,Bank Transfer
PAY00003459,CLM0004797,2024-02-09,24040.53,Pending,Online
PAY00003460,CLM0004800,2025-11-27,51919.07,Completed,Bank Transfer
PAY00003461,CLM0004801,2023-05-03,23912.09,Completed,Bank Transfer
PAY00003462,CLM0004802,2023-01-27,7421.11,Completed,Bank Transfer
PAY00003463,CLM0004803,2023-09-17,39939.01,Completed,Bank Transfer
PAY00003464,CLM0004804,2025-05-18,9456.21,Completed,Bank Transfer
PAY00003465,CLM0004805,2023-04-10,4671.13,Completed,Bank Transfer
PAY00003466,CLM0004808,2022-09-24,10132.86,Completed,Online
PAY00003467,CLM0004808,2022-09-24,1419.87,Completed,Bank Transfer
PAY00003468,CLM0004810,2022-02-22,2469.98,Completed,Online
PAY00003469,CLM0004810,2022-02-22,111.53,Completed,Bank Transfer
PAY00003470,CLM0004811,2022-12-09,26586.07,Completed,Bank Transfer
PAY00003471,CLM0004814,2022-10-24,10683.1,Pending,Bank Transfer
PAY00003472,CLM0004816,2023-02-24,34372.46,Completed,Bank Transfer
PAY00003473,CLM0004818,2025-02-14,82268.11,Completed,Bank Transfer
PAY00003474,CLM0004820,2024-04-04,7049.33,Pending,Online
PAY00003475,CLM0004820,2024-04-04,26382.96,Completed,Bank Transfer
PAY00003476,CLM0004823,2024-01-23,30221.48,Completed,Online
PAY00003477,CLM0004823,2024-01-23,19168.04,Completed,Bank Transfer
PAY00003478,CLM0004825,2022-09-29,8997.32,Completed,Bank Transfer
PAY00003479,CLM0004825,2022-09-29,1172.68,Pending,Bank Transfer
PAY00003480,CLM0004826,2023-04-05,19965.85,Completed,Bank Transfer
PAY00003481,CLM0004827,2024-01-06,3543.57,Pending,Bank Transfer
PAY00003482,CLM0004830,2024-05-17,43142.03,Completed,Bank Transfer
PAY00003483,CLM0004832,2024-12-30,4787.75,Completed,Bank Transfer
PAY00003484,CLM0004832,2024-12-30,22486.71,Completed,Bank Transfer
PAY00003485,CLM0004834,2025-06-08,133836.67,Completed,Cheque
PAY00003486,CLM0004835,2022-04-17,32408.75,Completed,Cheque
PAY00003487,CLM0004836,2025-11-02,34313.35,Completed,Online
PAY00003488,CLM0004836,2025-11-02,168.72,Completed,Bank Transfer
PAY00003489,CLM0004837,2023-01-12,9588.26,Completed,Bank Transfer
PAY00003490,CLM0004837,2023-01-12,610.93,Completed,Bank Transfer
PAY00003491,CLM0004840,2024-11-20,17040.13,Completed,Bank Transfer
PAY00003492,CLM0004842,2024-09-18,4085.56,Completed,Bank Transfer
PAY00003493,CLM0004842,2024-09-18,398.03,Completed,Bank Transfer
PAY00003494,CLM0004843,2022-12-20,9758.59,Completed,Bank Transfer
PAY00003495,CLM0004845,2023-09-22,16830.44,Completed,Bank Transfer
PAY00003496,CLM0004845,2023-09-22,17920.98,Completed,Cheque
PAY00003497,CLM0004846,2023-03-20,1980.25,Completed,Online
PAY00003498,CLM0004846,2023-03-20,9464.46,Completed,Bank Transfer
PAY00003499,CLM0004849,2023-11-10,11164.5,Completed,Bank Transfer
PAY00003500,CLM0004849,2023-11-10,42084.5,Completed,Online
PAY00003501,CLM0004850,2023-08-14,17043.41,Completed,Bank Transfer
PAY00003502,CLM0004853,2024-07-15,7432.79,Completed,Cheque
PAY00003503,CLM0004853,2024-07-15,6126.9,Completed,Bank Transfer
PAY00003504,CLM0004854,2023-01-24,17992.75,Completed,Bank Transfer
PAY00003505,CLM0004855,2024-07-19,18179.51,Completed,Bank Transfer
PAY00003506,CLM0004856,2022-04-04,11923.6,Completed,Bank Transfer
PAY00003507,CLM0004856,2022-04-04,28903.82,Completed,Bank Transfer
PAY00003508,CLM0004857,2022-09-08,10670.05,Completed,Bank Transfer
PAY00003509,CLM0004857,2022-09-08,945.98,Completed,Bank Transfer
PAY00003510,CLM0004859,2023-04-28,22324.67,Completed,Bank Transfer
PAY00003511,CLM0004861,2022-06-26,20150.47,Completed,Bank Transfer
PAY00003512,CLM0004862,2022-09-10,34888.18,Completed,Cheque
PAY00003513,CLM0004863,2024-02-07,24692.55,Pending,Bank Transfer
PAY00003514,CLM0004864,2025-08-18,9697.82,Completed,Bank Transfer
PAY00003515,CLM0004864,2025-08-18,1581.97,Completed,Bank Transfer
PAY00003516,CLM0004865,2022-12-10,4780,Completed,Bank Transfer
PAY00003517,CLM0004866,2025-08-24,9874.47,Completed,Bank Transfer
PAY00003518,CLM0004866,2025-08-24,2479.02,Completed,Cheque
PAY00003519,CLM0004869,2025-08-12,323.12,Completed,Cheque
PAY00003520,CLM0004869,2025-08-12,12581.25,Completed,Bank Transfer
PAY00003521,CLM0004870,2025-02-05,8514.94,Completed,Online
PAY00003522,CLM0004873,2025-07-22,3090.67,Completed,Online
PAY00003523,CLM0004873,2025-07-22,10857.82,Completed,Bank Transfer
PAY00003524,CLM0004875,2024-01-20,11060.6,Completed,Online
PAY00003525,CLM0004876,2023-07-03,1207.15,Completed,Online
PAY00003526,CLM0004876,2023-07-03,3931.26,Completed,Bank Transfer
PAY00003527,CLM0004879,2025-02-28,73059.21,Completed,Bank Transfer
PAY00003528,CLM0004880,2025-10-23,28694.14,Pending,Bank Transfer
PAY00003529,CLM0004881,2023-02-13,14342.28,Completed,Bank Transfer
PAY00003530,CLM0004882,2023-03-16,37754.81,Pending,Online
PAY00003531,CLM0004883,2024-08-25,5474.07,Completed,Bank Transfer
PAY00003532,CLM0004885,2023-08-09,6787.41,Completed,Bank Transfer
PAY00003533,CLM0004885,2023-08-09,14820.93,Completed,Bank Transfer
PAY00003534,CLM0004886,2023-01-31,7079.33,Completed,Bank Transfer
PAY00003535,CLM0004888,2023-08-10,28097.45,Completed,Bank Transfer
PAY00003536,CLM0004889,2023-04-28,6831.41,Completed,Bank Transfer
PAY00003537,CLM0004889,2023-04-28,1967.51,Completed,Bank Transfer
PAY00003538,CLM0004891,2025-11-07,23225.55,Completed,Bank Transfer
PAY00003539,CLM0004891,2025-11-07,3711.7,Completed,Bank Transfer
PAY00003540,CLM0004892,2025-08-25,4299.84,Completed,Bank Transfer
PAY00003541,CLM0004894,2025-11-15,6792.15,Completed,Bank Transfer
PAY00003542,CLM0004896,2025-08-14,37380.52,Completed,Bank Transfer
PAY00003543,CLM0004897,2023-05-30,32091.7,Completed,Bank Transfer
PAY00003544,CLM0004899,2023-06-08,17638.87,Completed,Bank Transfer
PAY00003545,CLM0004901,2024-02-27,51518.79,Completed,Online
PAY00003546,CLM0004902,2025-01-22,8956.12,Completed,Bank Transfer
PAY00003547,CLM0004905,2023-11-07,21216.27,Completed,Bank Transfer
PAY00003548,CLM0004907,2025-07-08,21208.59,Pending,Bank Transfer
PAY00003549,CLM0004908,2023-04-30,23167.17,Completed,Bank Transfer
PAY00003550,CLM0004911,2025-03-25,93427.5,Completed,Bank Transfer
PAY00003551,CLM0004912,2024-10-22,11921.88,Completed,Bank Transfer
PAY00003552,CLM0004913,2025-06-29,14331.03,Completed,Bank Transfer
PAY00003553,CLM0004915,2024-10-21,6241.61,Completed,Bank Transfer
PAY00003554,CLM0004917,2025-01-27,10162.13,Completed,Bank Transfer
PAY00003555,CLM0004919,2023-04-03,20087.92,Completed,Bank Transfer
PAY00003556,CLM0004920,2023-08-13,27229.93,Completed,Online
PAY00003557,CLM0004923,2024-01-10,15485.85,Completed,Bank Transfer
PAY00003558,CLM0004923,2024-01-10,39815.77,Completed,Bank Transfer
PAY00003559,CLM0004924,2022-01-12,10099.03,Completed,Cheque
PAY00003560,CLM0004925,2024-04-06,12146.95,Completed,Cheque
PAY00003561,CLM0004933,2025-05-07,9511.62,Completed,Bank Transfer
PAY00003562,CLM0004934,2025-12-25,11458.95,Completed,Bank Transfer
PAY00003563,CLM0004937,2023-03-18,7706.78,Completed,Bank Transfer
PAY00003564,CLM0004940,2023-01-03,7099.94,Completed,Bank Transfer
PAY00003565,CLM0004941,2022-02-16,15368.92,Completed,Bank Transfer
PAY00003566,CLM0004943,2024-10-19,21048.24,Completed,Online
PAY00003567,CLM0004945,2022-08-28,14541.89,Completed,Bank Transfer
PAY00003568,CLM0004945,2022-08-28,5726.85,Completed,Online
PAY00003569,CLM0004950,2024-05-11,5080.76,Completed,Bank Transfer
PAY00003570,CLM0004950,2024-05-11,1602.2,Pending,Cheque
PAY00003571,CLM0004951,2026-10-01,11841.35,Completed,Bank Transfer
PAY00003572,CLM0004952,2022-06-13,3089.27,Pending,Bank Transfer
PAY00003573,CLM0004953,2024-08-28,3237.91,Pending,Cheque
PAY00003574,CLM0004954,2025-12-15,15275.22,Completed,Bank Transfer
PAY00003575,CLM0004955,2022-11-14,1383.4,Completed,Bank Transfer
PAY00003576,CLM0004955,2022-11-14,5823.98,Completed,Bank Transfer
PAY00003577,CLM0004958,2024-04-14,3041.47,Completed,Online
PAY00003578,CLM0004958,2024-04-14,1304.99,Pending,Bank Transfer
PAY00003579,CLM0004959,2022-07-09,29003.57,Completed,Bank Transfer
PAY00003580,CLM0004960,2024-01-15,14261.9,Completed,Bank Transfer
PAY00003581,CLM0004962,2024-07-07,5250.32,Completed,Bank Transfer
PAY00003582,CLM0004962,2024-07-07,3085.68,Completed,Bank Transfer
PAY00003583,CLM0004963,2025-06-27,14022.79,Completed,Bank Transfer
PAY00003584,CLM0004964,2025-07-07,18808.45,Completed,Bank Transfer
PAY00003585,CLM0004964,2025-07-07,10881.23,Completed,Bank Transfer
PAY00003586,CLM0004967,2022-08-25,37748.3,Completed,Bank Transfer
PAY00003587,CLM0004969,2025-08-25,3199.61,Completed,Cheque
PAY00003588,CLM0004971,2022-11-03,7547.37,Completed,Bank Transfer
PAY00003589,CLM0004980,2025-04-23,26217.84,Completed,Online
PAY00003590,CLM0004981,2022-09-30,6279.52,Completed,Online
PAY00003591,CLM0004981,2022-09-30,2011.17,Completed,Online
PAY00003592,CLM0004982,2024-05-15,25790.56,Completed,Bank Transfer
PAY00003593,CLM0004984,2022-09-17,25090.07,Completed,Bank Transfer
PAY00003594,CLM0004985,2024-01-04,36318.92,Completed,Cheque
PAY00003595,CLM0004987,2023-12-19,6812.94,Completed,Bank Transfer
PAY00003596,CLM0004987,2023-12-19,15519.33,Pending,Online
PAY00003597,CLM0004995,2025-12-14,8607.34,Completed,Bank Transfer
PAY00003598,CLM0004997,2023-01-02,6884.21,Completed,Online
PAY00003599,CLM0004998,2024-11-04,6821.02,Completed,Bank Transfer
PAY00003600,CLM0004998,2024-11-04,24139.89,Completed,Bank Transfer
PAY00003601,CLM0005004,2022-10-20,547.16,Completed,Bank Transfer
PAY00003602,CLM0005004,2022-10-20,12235.94,Completed,Bank Transfer
PAY00003603,CLM0005005,2022-02-07,12893.3,Completed,Bank Transfer
PAY00003604,CLM0005008,2024-12-20,38365.97,Completed,Online
PAY00003605,CLM0005010,2025-11-24,39468.06,Completed,Bank Transfer
PAY00003606,CLM0005012,2024-09-28,6677.94,Completed,Bank Transfer
PAY00003607,CLM0005013,2024-02-01,6987.26,Completed,Bank Transfer
PAY00003608,CLM0005016,2022-09-08,9055.42,Completed,Bank Transfer
PAY00003609,CLM0005016,2022-09-08,25607.91,Completed,Bank Transfer
PAY00003610,CLM0005017,2022-05-17,3147.24,Completed,Online
PAY00003611,CLM0005017,2022-05-17,178.71,Completed,Bank Transfer
PAY00003612,CLM0005019,2022-10-12,9397.15,Completed,Bank Transfer
PAY00003613,CLM0005022,2024-07-06,6508.1,Completed,Bank Transfer
PAY00003614,CLM0005023,2023-09-10,12151,Completed,Cheque
PAY00003615,CLM0005025,2024-08-05,59890.23,Completed,Online
PAY00003616,CLM0005030,2025-11-25,34646.39,Completed,Online
PAY00003617,CLM0005032,2022-11-20,3131.83,Completed,Bank Transfer
PAY00003618,CLM0005034,2025-11-21,18519.71,Completed,Online
PAY00003619,CLM0005035,2025-11-30,28814.96,Completed,Bank Transfer
PAY00003620,CLM0005036,2023-09-18,4986,Completed,Cheque
PAY00003621,CLM0005036,2023-09-18,18937.04,Completed,Bank Transfer
PAY00003622,CLM0005040,2025-05-07,12138.9,Completed,Bank Transfer
PAY00003623,CLM0005041,2025-06-07,36409.38,Completed,Online
PAY00003624,CLM0005041,2025-06-07,12800.96,Completed,Bank Transfer
PAY00003625,CLM0005042,2025-04-21,16603.24,Completed,Bank Transfer
PAY00003626,CLM0005043,2023-01-27,6079.22,Completed,Bank Transfer
PAY00003627,CLM0005043,2023-01-27,5510.42,Completed,Cheque
PAY00003628,CLM0005046,2022-03-30,11405.51,Completed,Online
PAY00003629,CLM0005047,2023-10-21,8916.55,Completed,Bank Transfer
PAY00003630,CLM0005047,2023-10-21,8878.04,Completed,Bank Transfer
PAY00003631,CLM0005048,2026-07-01,9050.58,Completed,Bank Transfer
PAY00003632,CLM0005052,2023-07-11,8798.49,Completed,Bank Transfer
PAY00003633,CLM0005055,2023-03-16,13136.14,Pending,Cheque
PAY00003634,CLM0005060,2023-04-24,1826.23,Completed,Bank Transfer
PAY00003635,CLM0005060,2023-04-24,28360,Completed,Online
PAY00003636,CLM0005061,2023-02-25,169.43,Pending,Bank Transfer
PAY00003637,CLM0005061,2023-02-25,1227.95,Completed,Cheque
PAY00003638,CLM0005063,2026-11-02,5449.04,Completed,Online
PAY00003639,CLM0005067,2023-01-16,39113.43,Completed,Bank Transfer
PAY00003640,CLM0005069,2023-09-13,8452.42,Completed,Online
PAY00003641,CLM0005070,2025-01-04,3977.34,Completed,Bank Transfer
PAY00003642,CLM0005073,2023-04-25,26964.3,Completed,Cheque
PAY00003643,CLM0005075,2023-07-23,13856.25,Completed,Bank Transfer
PAY00003644,CLM0005075,2023-07-23,2855.06,Completed,Bank Transfer
PAY00003645,CLM0005076,2023-02-13,51865.74,Completed,Online
PAY00003646,CLM0005077,2024-04-17,57.07,Completed,Online
PAY00003647,CLM0005077,2024-04-17,11582.89,Completed,Bank Transfer
PAY00003648,CLM0005079,2024-11-24,141.51,Completed,Bank Transfer
PAY00003649,CLM0005079,2024-11-24,27990.76,Completed,Online
PAY00003650,CLM0005080,2025-03-30,1620.75,Completed,Bank Transfer
PAY00003651,CLM0005080,2025-03-30,10157.31,Completed,Bank Transfer
PAY00003652,CLM0005081,2023-01-04,11213.19,Completed,Bank Transfer
PAY00003653,CLM0005083,2023-11-14,12361.55,Completed,Bank Transfer
PAY00003654,CLM0005084,2024-03-14,9963.61,Completed,Bank Transfer
PAY00003655,CLM0005085,2026-03-01,2448.1,Completed,Online
PAY00003656,CLM0005086,2022-08-27,48409.1,Completed,Bank Transfer
PAY00003657,CLM0005089,2024-01-15,10958.06,Completed,Cheque
PAY00003658,CLM0005091,2022-06-29,21805.5,Completed,Bank Transfer
PAY00003659,CLM0005091,2022-06-29,72876.34,Pending,Online
PAY00003660,CLM0005092,2022-03-13,7256.2,Pending,Cheque
PAY00003661,CLM0005093,2023-02-06,7203.97,Completed,Online
PAY00003662,CLM0005093,2023-02-06,3172.47,Completed,Bank Transfer
PAY00003663,CLM0005096,2023-04-05,660.42,Completed,Bank Transfer
