Policy_ID,Customer_ID,Product_ID,Agent_ID,Policy_Start_Date,Policy_End_Date,Premium_Amount,Sum_Assured,Policy_Status,Payment_Mode,Renewal_Status,Region_ID
POL0010644,C010178,P001,A0063,2022-06-20,2023-06-20,20854.37,427110.7,Active,Monthly,Renewed,R003
POL0010645,C012133,P001,A0117,2021-07-03,2023-07-03,25246.91,508742.31,Active,Quarterly,Renewed,R001
POL0010646,C001620,P001,A0028,2024-06-23,2025-06-23,14220.5,478661.75,Expired,Annual,Not Renewed,R004
POL0010647,C010815,P001,A0134,2023-08-31,2024-02-27,25270.71,274170.76,Expired,Quarterly,Renewed,R002
POL0010648,C009601,P002,A0139,2025-10-01,2026-10-01,19119.58,271918.93,Active,Monthly,Renewed,R003
POL0010649,C012041,P001,A0114,2023-11-02,2024-11-01,16564.06,370074.39,Active,Monthly,Not Renewed,R003
POL0010650,C004767,P005,A0067,2025-01-30,2027-01-30,46769.01,843263.1,Active,Quarterly,Renewed,R001
POL0010651,C003524,P001,A0016,2022-04-25,2023-04-25,15781.05,304075.1,Expired,Annual,Not Renewed,R006
POL0010652,C011204,P001,A0021,2023-09-10,2024-09-09,19436.06,540220.24,Expired,Annual,Renewed,R003
POL0010653,C007533,P001,A0073,2022-12-24,2023-12-24,21614.88,462771.78,Active,Annual,Not Renewed,R004
POL0010654,C006535,P002,A0018,2025-08-23,2026-08-23,32029.86,759755.23,Active,Quarterly,Renewed,R005
POL0010655,C012775,P001,A0024,2023-07-04,2024-07-03,14579.39,323217.33,Expired,Monthly,Not Renewed,R006
POL0010656,C011480,P002,A0143,2024-02-14,2025-02-13,35459.46,716047.91,Expired,Monthly,Renewed,R003
POL0010657,C008826,P002,A0075,2022-04-27,2023-04-27,20378.7,627711,Active,Annual,Renewed,R002
POL0010658,C004815,P003,A0032,2021-02-13,2022-02-13,26221.99,757011.74,Active,Quarterly,Renewed,R005
POL0010659,C006993,P002,A0008,2022-05-05,2023-05-05,15964.67,180782.66,Active,Annual,Renewed,R002
POL0010660,C014306,P002,A0109,2023-09-10,2024-09-09,15889.96,283141,Expired,Annual,Renewed,R003
POL0010661,C002847,P001,A0106,2023-07-13,2025-07-12,16301.8,204066.13,Active,Annual,Renewed,R002
POL0010662,C000905,P004,A0039,2024-05-21,2025-05-21,10088.17,276416.5,Expired,Annual,Renewed,R004
POL0010663,C003072,P002,A0093,2023-03-03,2024-03-02,22881.27,334032.55,Active,Annual,Not Renewed,R006
POL0010664,C013788,P002,A0133,2024-07-23,2025-07-23,34105.04,700365.53,Active,Annual,Renewed,R001
POL0010665,C002482,P002,A0061,2024-03-11,2025-03-11,16793.6,271733.05,Cancelled,Annual,Renewed,R005
POL0010666,C007463,P003,A0129,2022-01-09,2023-01-09,38195.48,978641.37,Cancelled,Quarterly,Not Renewed,R001
POL0010667,C008353,P005,A0120,2024-01-26,2026-01-25,56823.21,1152446.36,Expired,Annual,Renewed,R003
POL0010668,C003231,P006,A0011,2025-07-18,2027-07-18,48424.92,1492343.24,Active,Quarterly,Renewed,R005
POL0010669,C010115,P005,A0008,2024-02-29,2025-02-28,42818.36,390763.06,Expired,Annual,Not Renewed,R003
POL0010670,C010484,P002,A0149,2024-04-14,2025-04-14,29404.58,275677.29,Cancelled,Quarterly,Not Renewed,R005
POL0010671,C009347,P004,A0024,2024-01-27,2026-01-26,6782.81,231706.57,Cancelled,Annual,Not Renewed,R006
POL0010672,C010726,P003,A0066,2023-02-22,2024-02-22,32085.92,807620.89,Active,Annual,Renewed,R002
POL0010673,C005633,P005,A0102,2021-04-10,2023-04-10,61302.55,1635934.56,Active,Annual,Not Renewed,R004
POL0010674,C011917,P001,A0032,2023-03-05,2024-03-04,26852.24,928870.25,Expired,Annual,Renewed,R006
POL0010675,C007241,P001,A0043,2021-07-20,2022-07-20,22177.75,636915.1,Expired,Annual,Not Renewed,R001
POL0010676,C005253,P005,A0100,2025-06-02,2026-06-02,53415.76,1511924.16,Active,Monthly,Renewed,R003
POL0010677,C011271,P006,A0043,2022-10-02,2023-10-02,46110.04,1551526.53,Expired,Annual,Renewed,R004
POL0010678,C013553,P002,A0001,2025-04-18,2026-04-18,25541.28,291072.3,Active,Quarterly,Renewed,R001
POL0010679,C000559,P001,A0117,2025-10-22,2026-04-20,22842.8,772409.4,Active,Quarterly,Renewed,R002
POL0010680,C005639,P005,A0049,2025-05-14,2025-11-10,50417.03,1055235.61,Expired,Monthly,Renewed,R006
POL0010681,C005570,P004,A0115,2021-12-27,2022-12-27,10718.69,174762.12,Cancelled,Quarterly,Not Renewed,R003
POL0010682,C010811,P005,A0146,2025-11-30,2026-11-30,59336.56,926702.36,Expired,Annual,Renewed,R001
POL0010683,C001650,P002,A0110,2025-08-14,2026-08-14,26987.9,359590.13,Expired,Annual,Renewed,R002
POL0010684,C002817,P006,A0084,2025-12-03,2026-12-03,37636.93,1295296.2,Active,Annual,Renewed,R003
POL0010685,C001858,P002,A0120,2025-01-25,2026-01-25,21946.45,202766.23,Active,Monthly,Renewed,R004
POL0010686,C007143,P001,A0057,2022-08-07,2023-08-07,21787.17,468703.88,Expired,Quarterly,Not Renewed,R002
POL0010687,C005534,P002,A0041,2023-09-10,2024-09-09,17025.11,407236.84,Active,Monthly,Renewed,R002
POL0010688,C004345,P002,A0129,2023-08-01,2024-07-31,36701.5,589834.06,Active,Annual,Renewed,R002
POL0010689,C003752,P002,A0122,2025-09-03,2026-09-03,28309.79,450535.44,Active,Monthly,Renewed,R003
POL0010690,C002201,P003,A0073,2024-10-06,2026-10-06,26364.31,569173.14,Active,Annual,Renewed,R002
POL0010691,C009425,P004,A0007,2021-04-26,2022-04-26,9521.25,276660.5,Active,Annual,Renewed,R003
POL0010692,C004517,P002,A0079,2025-05-04,2026-05-04,20932.14,327688.24,Active,Monthly,Renewed,R006
POL0010693,C009605,P005,A0016,2022-10-19,2023-10-19,49697.59,1015864.87,Expired,Monthly,Renewed,R003
POL0010694,C003068,P005,A0129,2022-09-07,2023-09-07,61896.03,682788.77,Active,Annual,Not Renewed,R002
POL0010695,C006149,P003,A0054,2025-10-04,2026-10-04,28555.81,244868.68,Expired,Annual,Renewed,R006
POL0010696,C008871,P002,A0089,2024-07-15,2025-07-15,16581.59,170520.2,Active,Quarterly,Renewed,R003
POL0010697,C008279,P006,A0125,2022-10-24,2023-10-24,80071.5,2007528.59,Expired,Quarterly,Renewed,R003
POL0010698,C014651,P002,A0139,2022-10-13,2024-10-12,18253.22,186062.18,Active,Annual,Not Renewed,R005
POL0010699,C012840,P001,A0127,2025-12-19,2026-12-19,26007.81,793836.83,Cancelled,Monthly,Not Renewed,R004
POL0010700,C000657,P003,A0025,2026-02-24,2026-08-23,28219.29,406892.2,Active,Annual,Not Renewed,R004
POL0010701,C003153,P004,A0066,2025-03-20,2026-03-20,8927.9,179476.31,Active,Monthly,Renewed,R004
POL0010702,C006014,P006,A0085,2023-01-08,2025-01-07,36048.93,933428.62,Expired,Annual,Renewed,R001
POL0010703,C014902,P001,A0033,2023-04-30,2023-10-27,20616.84,518880.07,Active,Monthly,Renewed,R001
POL0010704,C010687,P001,A0131,2024-02-21,2025-02-20,12745.82,331308.93,Active,Quarterly,Renewed,R004
POL0010705,C006573,P003,A0018,2025-12-12,2026-12-12,47601.97,1530686.09,Active,Quarterly,Not Renewed,R004
POL0010706,C003269,P003,A0040,2022-03-03,2023-03-03,43515.84,615941.05,Active,Annual,Renewed,R004
POL0010707,C004080,P002,A0020,2023-01-31,2025-01-30,19811.24,275263.04,Active,Annual,Not Renewed,R001
POL0010708,C004983,P002,A0112,2024-06-08,2025-06-08,18219.74,391043.46,Active,Annual,Renewed,R005
POL0010709,C012955,P001,A0105,2024-08-13,2025-08-13,25352.42,762560.67,Active,Annual,Not Renewed,R004
POL0010710,C001959,P002,A0098,2021-04-08,2022-04-08,18411.49,442571.78,Expired,Annual,Renewed,R002
POL0010711,C007120,P003,A0133,2021-05-01,2022-05-01,22222.86,204752.07,Active,Annual,Not Renewed,R006
POL0010712,C012078,P003,A0042,2024-11-30,2025-11-30,29441.61,419191.73,Active,Monthly,Not Renewed,R004
POL0010713,C014841,P002,A0008,2024-09-09,2026-09-09,19201.6,644782.78,Expired,Monthly,Renewed,R001
POL0010714,C012610,P004,A0123,2022-11-14,2023-11-14,7948.2,225133.69,Active,Quarterly,Renewed,R004
POL0010715,C014525,P003,A0150,2024-12-28,2025-12-28,23024.26,523123.44,Active,Annual,Renewed,R001
POL0010716,C008810,P004,A0129,2023-08-27,2024-08-26,5350.06,111882.91,Cancelled,Annual,Renewed,R002
POL0010717,C012587,P004,A0008,2021-12-26,2022-06-24,9254.21,298421.21,Active,Annual,Renewed,R002
POL0010718,C007813,P002,A0127,2021-11-06,2022-05-05,35591.56,773522.83,Expired,Monthly,Renewed,R006
POL0010719,C009979,P002,A0002,2025-03-23,2026-03-23,25549.98,353034.14,Active,Quarterly,Not Renewed,R006
POL0010720,C011403,P002,A0089,2025-01-07,2026-01-07,31692.6,268049.92,Cancelled,Annual,Renewed,R002
POL0010721,C004477,P002,A0061,2025-04-08,2026-04-08,27999.46,640576.02,Active,Annual,Not Renewed,R006
POL0010722,C000450,P001,A0038,2023-03-20,2024-03-19,17782.93,311556.82,Expired,Annual,Renewed,R006
POL0010723,C006385,P004,A0084,2022-07-27,2023-07-27,9610.89,198779.67,Active,Annual,Renewed,R006
POL0010724,C000223,P002,A0098,2025-08-02,2027-08-02,15670.02,432631.58,Active,Annual,Renewed,R005
POL0010725,C011521,P001,A0076,2022-01-05,2023-01-05,21222.28,664406.46,Active,Annual,Not Renewed,R002
POL0010726,C011553,P001,A0062,2024-05-02,2025-05-02,22600.5,292648.46,Active,Monthly,Renewed,R003
POL0010727,C001682,P002,A0015,2022-11-13,2023-11-13,23148.44,529117.44,Active,Annual,Renewed,R004
POL0010728,C013148,P004,A0036,2022-10-17,2024-10-16,8021.4,108506.26,Expired,Annual,Renewed,R002
POL0010729,C001954,P001,A0050,2025-10-28,2026-04-26,22548.43,253687.34,Cancelled,Annual,Renewed,R006
POL0010730,C004848,P002,A0124,2024-01-29,2024-07-27,17874.25,583461.94,Active,Monthly,Renewed,R006
POL0010731,C012951,P003,A0093,2023-04-25,2024-04-24,36840.16,683089.39,Active,Quarterly,Not Renewed,R002
POL0010732,C003192,P005,A0135,2022-02-07,2022-08-06,51387.94,919191.46,Active,Annual,Renewed,R003
POL0010733,C007738,P001,A0112,2022-05-06,2023-05-06,18645.36,517533.52,Expired,Annual,Not Renewed,R005
POL0010734,C002145,P002,A0095,2021-03-20,2022-03-20,19534.92,381951.61,Expired,Annual,Not Renewed,R002
POL0010735,C004747,P004,A0115,2025-11-12,2026-11-12,8774.6,91507.22,Expired,Annual,Renewed,R006
POL0010736,C003625,P005,A0024,2022-07-12,2023-01-08,42770.91,1447849.52,Active,Monthly,Renewed,R002
POL0010737,C007922,P003,A0029,2024-06-10,2025-06-10,28035.42,787725.17,Expired,Quarterly,Renewed,R004
POL0010738,C012450,P002,A0127,2024-02-04,2025-02-03,29971.11,558112.73,Active,Monthly,Renewed,R001
POL0010739,C013764,P002,A0058,2021-08-13,2023-08-13,30540.98,659449.37,Active,Annual,Not Renewed,R002
POL0010740,C001079,P006,A0089,2025-12-14,2026-12-14,50575.24,682943.16,Active,Annual,Not Renewed,R005
POL0010741,C013884,P006,A0033,2021-03-07,2023-03-07,63705.08,1931607.58,Cancelled,Annual,Renewed,R004
POL0010742,C011279,P006,A0150,2021-01-06,2021-07-05,78548.92,961326.31,Active,Annual,Renewed,R006
POL0010743,C013331,P005,A0103,2021-11-26,2023-11-26,59974.1,1846149.29,Active,Annual,Renewed,R002
POL0010744,C007964,P005,A0089,2024-03-19,2025-03-19,46716.73,1181033.56,Active,Monthly,Renewed,R006
POL0010745,C009756,P002,A0077,2023-01-23,2024-01-23,20808.2,637622.32,Expired,Annual,Renewed,R003
POL0010746,C007499,P003,A0071,2021-12-29,2022-12-29,44396.54,546421.82,Active,Annual,Renewed,R003
POL0010747,C003143,P003,A0100,2021-01-19,2022-01-19,22258.09,524642.2,Active,Monthly,Renewed,R002
POL0010748,C003813,P005,A0109,2024-12-19,2026-12-19,37267.03,1273512.38,Active,Quarterly,Renewed,R003
POL0010749,C001909,P002,A0104,2023-11-21,2024-11-20,23277.76,802261.85,Active,Annual,Renewed,R002
POL0010750,C011602,P006,A0018,2021-09-17,2022-09-17,38665.42,321594.2,Active,Annual,Renewed,R004
POL0010751,C009077,P001,A0092,2021-07-09,2022-07-09,24348.5,424001.65,Expired,Annual,Renewed,R003
POL0010752,C004879,P001,A0110,2021-05-22,2023-05-22,20964.94,666426.64,Expired,Annual,Renewed,R006
POL0010753,C004946,P001,A0138,2022-07-19,2024-07-18,18837.2,615589.33,Expired,Annual,Not Renewed,R001
POL0010754,C009226,P003,A0005,2024-06-01,2025-06-01,23252.58,255103.1,Expired,Monthly,Renewed,R003
POL0010755,C010892,P001,A0066,2024-02-13,2026-02-12,25651.67,268914.28,Expired,Quarterly,Renewed,R005
POL0010756,C005421,P002,A0009,2021-08-05,2023-08-05,37090.14,587462.64,Active,Annual,Not Renewed,R006
POL0010757,C005795,P001,A0070,2021-10-21,2022-10-21,18024.81,476884.57,Expired,Quarterly,Not Renewed,R004
POL0010758,C010051,P001,A0145,2024-02-20,2026-02-19,24297.54,600248.51,Active,Quarterly,Renewed,R006
POL0010759,C008850,P001,A0117,2024-11-05,2026-11-05,20451.41,694854.54,Expired,Annual,Not Renewed,R001
POL0010760,C008715,P003,A0022,2025-11-22,2027-11-22,32076.58,1079452.61,Active,Annual,Renewed,R005
POL0010761,C004516,P002,A0106,2022-03-20,2022-09-16,25282.96,228796.13,Active,Annual,Not Renewed,R003
POL0010762,C000554,P005,A0068,2024-11-13,2026-11-13,52291.97,803723.14,Active,Annual,Not Renewed,R005
POL0010763,C014659,P001,A0079,2021-01-09,2023-01-09,22011.62,520977.05,Active,Quarterly,Renewed,R004
POL0010764,C005256,P004,A0068,2024-03-01,2025-03-01,10045.34,188913.11,Expired,Annual,Renewed,R006
POL0010765,C003394,P004,A0045,2025-07-10,2026-07-10,8885.95,302747.67,Expired,Annual,Renewed,R002
POL0010766,C002769,P001,A0029,2023-04-25,2024-04-24,16230.29,483648.71,Active,Annual,Renewed,R003
POL0010767,C003137,P006,A0141,2025-07-09,2026-01-05,57272.64,1053150.85,Active,Annual,Renewed,R003
POL0010768,C009231,P002,A0015,2025-01-01,2026-01-01,34054.46,946499.11,Active,Annual,Not Renewed,R002
POL0010769,C003402,P003,A0141,2025-11-19,2027-11-19,27851.74,307437.81,Active,Monthly,Renewed,R002
POL0010770,C001617,P004,A0134,2023-02-06,2024-02-06,9494.93,252399.04,Active,Annual,Not Renewed,R004
POL0010771,C004739,P002,A0043,2021-12-28,2022-12-28,33998.82,1185523.61,Active,Annual,Renewed,R003
POL0010772,C012984,P001,A0111,2022-03-17,2023-03-17,24362.37,800149.6,Expired,Annual,Renewed,R006
POL0010773,C012908,P001,A0136,2021-01-08,2023-01-08,13984.44,186038.32,Expired,Monthly,Renewed,R002
POL0010774,C012892,P003,A0015,2024-06-26,2025-06-26,35215.23,1061564.2,Expired,Quarterly,Renewed,R006
POL0010775,C011601,P002,A0013,2025-03-30,2026-03-30,35929.42,1196765.28,Active,Quarterly,Renewed,R005
POL0010776,C009570,P001,A0130,2023-11-18,2024-11-17,14014.44,168754.37,Active,Annual,Renewed,R004
POL0010777,C010856,P003,A0140,2025-10-22,2026-10-22,48207.37,667898.46,Active,Monthly,Renewed,R006
POL0010778,C006208,P002,A0008,2022-04-10,2023-04-10,29534.61,883674.57,Active,Annual,Renewed,R001
POL0010779,C004164,P004,A0056,2024-04-13,2026-04-13,9086.46,262978.43,Active,Annual,Not Renewed,R005
POL0010780,C004627,P001,A0007,2022-05-07,2023-05-07,16295.38,263299.44,Active,Annual,Renewed,R004
POL0010781,C012303,P004,A0065,2021-12-09,2022-12-09,6577.94,98496.2,Active,Monthly,Not Renewed,R004
POL0010782,C009817,P005,A0125,2023-01-27,2024-01-27,28857.23,432704.68,Expired,Monthly,Not Renewed,R003
POL0010783,C003838,P001,A0106,2021-02-22,2022-02-22,21924.77,274261.67,Expired,Quarterly,Renewed,R006
POL0010784,C007404,P001,A0012,2022-08-13,2023-08-13,14976.88,211757.76,Active,Quarterly,Renewed,R002
POL0010785,C003664,P002,A0118,2026-02-09,2027-02-09,26155.18,357521.62,Active,Monthly,Renewed,R001
POL0010786,C005406,P001,A0136,2025-05-22,2026-05-22,21138.78,707990.9,Active,Annual,Renewed,R005
POL0010787,C006051,P002,A0066,2024-09-07,2026-09-07,22447.19,319959.64,Expired,Annual,Renewed,R001
POL0010788,C001583,P002,A0020,2025-06-06,2026-06-06,18149.04,533828.97,Active,Annual,Not Renewed,R004
POL0010789,C014423,P001,A0064,2022-08-30,2023-08-30,27204.22,543894.5,Expired,Annual,Renewed,R006
POL0010790,C010574,P002,A0095,2025-12-13,2026-12-13,28748.5,726140.81,Active,Annual,Renewed,R003
POL0010791,C004786,P003,A0122,2025-12-21,2026-06-19,22253.17,205325.99,Active,Monthly,Renewed,R003
POL0010792,C007097,P001,A0008,2022-09-19,2023-09-19,12158.4,320780.97,Expired,Monthly,Renewed,R003
POL0010793,C001357,P004,A0005,2025-01-22,2027-01-22,8931.47,190487.09,Cancelled,Monthly,Renewed,R006
POL0010794,C002909,P003,A0044,2022-03-18,2023-03-18,42410.81,606905.71,Expired,Monthly,Renewed,R002
POL0010795,C008235,P001,A0099,2022-10-18,2024-10-17,25016.18,246199.11,Active,Quarterly,Renewed,R005
POL0010796,C005111,P006,A0022,2022-06-28,2023-06-28,44968.75,393221.24,Active,Annual,Not Renewed,R001
POL0010797,C005952,P002,A0095,2024-08-25,2025-08-25,24648.04,837966.6,Active,Annual,Not Renewed,R006
POL0010798,C002841,P001,A0010,2025-03-16,2027-03-16,16643.63,571719.02,Cancelled,Annual,Not Renewed,R002
POL0010799,C001810,P001,A0095,2024-12-12,2025-12-12,18718.75,350716.25,Active,Annual,Renewed,R004
POL0010800,C012740,P002,A0058,2024-10-31,2026-10-31,17109.52,343239.01,Cancelled,Annual,Renewed,R004
POL0010801,C005278,P001,A0038,2023-01-27,2024-01-27,20947.11,373059.08,Expired,Monthly,Renewed,R003
POL0010802,C014012,P003,A0122,2023-12-07,2024-12-06,30418.32,668577.34,Expired,Annual,Not Renewed,R002
POL0010803,C010956,P003,A0118,2023-06-14,2024-06-13,40387.2,1331478.3,Expired,Annual,Renewed,R001
POL0010804,C001052,P001,A0105,2021-01-22,2022-01-22,15009.6,469658.33,Active,Annual,Not Renewed,R006
POL0010805,C013461,P001,A0140,2021-07-24,2022-01-20,20901.43,661770.33,Expired,Quarterly,Renewed,R005
POL0010806,C011197,P001,A0028,2022-12-28,2024-12-27,20413.75,380121.71,Cancelled,Monthly,Renewed,R006
POL0010807,C010778,P001,A0003,2025-01-28,2026-01-28,21334.73,400603.2,Expired,Quarterly,Renewed,R006
POL0010808,C001878,P006,A0034,2025-08-26,2026-08-26,51442.93,1114930.84,Active,Monthly,Not Renewed,R005
POL0010809,C007475,P002,A0111,2021-02-19,2022-02-19,34565.02,457884.53,Expired,Annual,Renewed,R002
POL0010810,C007412,P002,A0064,2023-08-01,2024-07-31,20764.49,469992.47,Active,Monthly,Renewed,R003
POL0010811,C009276,P001,A0003,2023-01-23,2023-07-22,13833.55,463447.91,Active,Annual,Renewed,R005
POL0010812,C010409,P001,A0147,2025-10-17,2026-10-17,17190.98,440323.27,Active,Monthly,Not Renewed,R002
POL0010813,C010226,P003,A0135,2022-01-30,2023-01-30,48929.54,1188415.37,Active,Annual,Not Renewed,R001
POL0010814,C002322,P004,A0065,2024-10-03,2025-10-03,8132.92,90786.89,Expired,Quarterly,Not Renewed,R005
POL0010815,C000945,P003,A0081,2023-02-25,2024-02-25,32372.73,631689.44,Active,Annual,Not Renewed,R003
POL0010816,C012574,P002,A0024,2023-11-09,2024-11-08,28793.7,977838.54,Expired,Quarterly,Not Renewed,R001
POL0010817,C010633,P005,A0102,2023-04-06,2025-04-05,31319.1,439243.16,Expired,Monthly,Renewed,R006
POL0010818,C004527,P002,A0135,2022-06-18,2023-06-18,25712.54,249078.59,Active,Annual,Renewed,R003
POL0010819,C013759,P001,A0050,2025-07-29,2027-07-29,24639.78,266870.48,Active,Monthly,Not Renewed,R003
POL0010820,C002240,P001,A0069,2025-10-10,2026-04-08,14676.17,151949.8,Cancelled,Annual,Renewed,R006
POL0010821,C005178,P004,A0145,2021-10-10,2023-10-10,9714.8,213694.42,Active,Monthly,Renewed,R003
POL0010822,C002005,P006,A0145,2021-01-02,2022-01-02,43147.15,1226957.24,Active,Annual,Renewed,R005
POL0010823,C007773,P002,A0101,2024-03-17,2025-03-17,31689.2,469945.15,Active,Annual,Renewed,R004
POL0010824,C009461,P002,A0051,2022-08-12,2023-08-12,16780.54,289547.12,Expired,Annual,Renewed,R005
POL0010825,C000677,P006,A0070,2022-10-23,2023-10-23,55612.46,1300823.15,Active,Monthly,Renewed,R003
POL0010826,C011959,P001,A0087,2021-02-11,2022-02-11,23568.36,805865.45,Active,Quarterly,Renewed,R004
POL0010827,C011298,P003,A0049,2024-03-28,2026-03-28,31491.36,945001.54,Active,Annual,Renewed,R003
POL0010828,C003561,P001,A0032,2023-12-23,2025-12-22,16763.03,437823.74,Active,Quarterly,Renewed,R004
POL0010829,C001379,P001,A0116,2021-09-17,2022-09-17,19450.3,259878.76,Active,Monthly,Renewed,R004
POL0010830,C014036,P001,A0061,2025-10-24,2026-10-24,19773.95,547340.12,Active,Annual,Renewed,R002
POL0010831,C005313,P002,A0066,2025-06-25,2026-06-25,16500.83,133902.61,Active,Annual,Not Renewed,R003
POL0010832,C004320,P002,A0106,2022-02-24,2023-02-24,18564.38,215398.72,Active,Annual,Renewed,R004
POL0010833,C007761,P001,A0015,2025-10-19,2026-10-19,20533.54,197003.78,Active,Quarterly,Not Renewed,R005
POL0010834,C003797,P002,A0019,2022-04-19,2024-04-18,26518,521535.23,Expired,Annual,Not Renewed,R004
POL0010835,C001370,P001,A0076,2025-12-10,2026-12-10,18690.72,433576.88,Expired,Annual,Renewed,R004
POL0010836,C011132,P003,A0032,2022-05-07,2023-05-07,32510.97,837278.64,Active,Annual,Not Renewed,R002
POL0010837,C001061,P001,A0069,2021-08-24,2022-08-24,12527.71,110249.31,Active,Annual,Renewed,R002
POL0010838,C009180,P006,A0138,2024-04-22,2026-04-22,39330.12,990766.62,Cancelled,Quarterly,Renewed,R004
POL0010839,C012537,P003,A0087,2023-05-24,2024-05-23,45879.3,1020334.31,Active,Monthly,Renewed,R005
POL0010840,C003356,P004,A0092,2024-06-13,2026-06-13,7137.29,141913.37,Active,Annual,Renewed,R006
POL0010841,C012030,P002,A0002,2023-02-22,2024-02-22,23920.6,809989.68,Active,Annual,Renewed,R004
POL0010842,C001806,P001,A0118,2024-04-28,2025-04-28,12610.9,204345.48,Active,Annual,Renewed,R005
POL0010843,C009761,P005,A0133,2024-02-29,2024-08-27,30408.7,311206.43,Active,Annual,Not Renewed,R002
POL0010844,C006235,P001,A0014,2022-03-12,2023-03-12,15521.35,355724.57,Expired,Monthly,Not Renewed,R005
POL0010845,C011744,P003,A0111,2023-11-14,2024-05-12,41084.16,1084240.02,Active,Quarterly,Not Renewed,R002
POL0010846,C002964,P001,A0140,2025-07-05,2026-01-01,26686.82,614515.08,Expired,Annual,Renewed,R001
POL0010847,C009484,P001,A0145,2022-02-08,2024-02-08,20993.28,429638.57,Active,Annual,Renewed,R005
POL0010848,C010792,P001,A0106,2023-10-05,2024-04-02,21391.55,481346.73,Active,Annual,Renewed,R001
POL0010849,C014725,P003,A0147,2023-10-09,2025-10-08,34494.43,325317.09,Expired,Quarterly,Not Renewed,R006
